wavelength_nm,csca_mie,csca_sample,Q_mie,Q_sample,weighted_S,S_min,S_max,C_back,back_fraction,g,l_scat_mie_um,l_scat_sample_um,l_transport_um,lambda_over_l_transport,rho,n_eff_mg_real,n_eff_mg_imag,n_eff_bg_real,n_eff_bg_imag,mu_a_mg,mu_a_bg
400.0,0.04191323182707311,0.004173884562716347,0.7005563984704092,0.06976416299635167,0.09958393521017628,0.008341230676926936,4.763794495162379,0.000799533285519184,0.19155615674211438,0.2170436136653486,0.46901495623882605,4.709745153663081,6.015335254766082,0.06649670933686884,50.870049297428714,1.320902287518085,8.947059695715814e-06,1.3412466309891566,1.0644493674206007e-05,0.0002810801701129013,0.00033440663128068613
405.0,0.04061035287172197,0.004029226548659503,0.678779500130298,0.06734628460998288,0.09921673326471282,0.008340557759012435,4.765095241338869,0.000771818293507072,0.1915549508537441,0.20516294577239566,0.48406209749757656,4.87883526870499,6.138157805748094,0.06598070835206236,50.870049297428714,1.3200989868246278,8.954987607285199e-06,1.340291321179036,1.0645170514996466e-05,0.00027785603239540563,0.0003302991554185044
410.00000000000006,0.03937193939697573,0.0038870695960640605,0.6580801065052745,0.06497021007727495,0.09872690183919762,0.008341127885253652,4.7654353200925765,0.0007458012223019641,0.19186721613040886,0.19394965958622762,0.4992878911297025,5.057262831390399,6.274127778166235,0.06534772871964563,50.870049297428714,1.3193287546729058,8.962581780931315e-06,1.3393760739049216,1.0645822126071524e-05,0.0002747003032211858,0.00032629108861160946
415.00000000000006,0.03818980299242935,0.003746493549563567,0.6383213528618764,0.06262055951217627,0.09810193444324032,0.008289738296819782,4.765336114278217,0.0007228720136342203,0.19294628539222453,0.18327052727844823,0.5147429693496823,5.247021603304892,6.424430338996428,0.06459716707969285,50.870049297428714,1.318589753478392,8.969861222195042e-06,1.3384986132117471,1.0646449741847763e-05,0.00027161108548788337,0.0003223788751402591
420.00000000000006,0.03705665520266657,0.0036068441806644666,0.6193814167145962,0.06028639784866488,0.09733323639001613,0.008341073590979242,4.765151577258175,0.000704636818549979,0.195361036755452,0.17302696779266125,0.5304831880721899,5.4501751688039395,6.590511366805334,0.0637279835545735,50.870049297428714,1.3178802744287361,8.976843570738313e-06,1.3376568266599904,1.0647054522943321e-05,0.0002685865315643452,0.0003185591263966544
425.00000000000006,0.03596620036265181,0.003467711550321164,0.6011550695179115,0.057960873183204475,0.09641584363529603,0.008279816811140095,4.765080416835502,0.0006930668514253404,0.19986288979576505,0.1631521076038865,0.5465668431190677,5.668848837609297,6.774049249712401,0.06273943166534313,50.870049297428714,1.3171987265961567,8.98354521873624e-06,1.3368487511209166,1.06476375612995e-05,0.0002656248438811621,0.00031482861120626113
430.00000000000006,0.03491314586276513,0.003328910795847113,0.5835538482406454,0.05564089563863088,0.09534834841100344,0.00834071740194986,4.765177141692286,0.000690636356782909,0.20746616510255922,0.15360681246793745,0.5630524579043348,5.905214587223591,6.976916490126987,0.06163181121753309,50.870049297428714,1.3165436271263047,8.98998141728207e-06,1.3360725600171741,1.0648199884908081e-05,0.000262724275129694,0.00031118424681286425
435.00000000000006,0.03389317740249388,0.003190454273451977,0.5665056417451614,0.05332667174212809,0.09413264019375242,0.008333348876574775,4.765361684226022,0.0007003010962329945,0.21949886637155577,0.14437377830767975,0.579996745591519,6.161483884842884,7.201139619887115,0.06040710539741196,50.870049297428714,1.3159135923820062,8.996166372189452e-06,1.3353265518405233,1.0648742462176296e-05,0.00025988312814107515,0.00030762309047487567
440.0,0.03290290275776522,0.003052525639456322,0.5499537508895495,0.051021271207122694,0.09277374892815234,0.008276824122555482,4.765427636214359,0.0007249512712504773,0.2374922791408876,0.135453081559603,0.5974528367884839,6.4398910649948515,7.448862436074747,0.059069422180370194,50.870049297428714,1.3153073299356977,9.00211333039737e-06,1.334609139800469,1.0649266205958374e-05,0.000257099755505083,0.0003041423316250989
445.0,0.03193972752911774,0.002915443086170101,0.5338548117273026,0.048730012441405395,0.09127952276713219,0.008340842659697922,4.7650493837245795,0.0007657680888188998,0.26265924807500124,0.12685707117272776,0.615469639597939,6.742691251444146,7.722322461570327,0.057625151269519725,50.870049297428714,1.314723631317624,9.007834658029581e-06,1.3339188424763708,1.0649771977281998e-05,0.00025437255897903157,0.0003007392845504321
450.0,0.03100179584475589,0.0027796313979044363,0.5181778043917958,0.046459995478883215,0.08966033489878054,0.008338261683570769,4.764739073745857,0.0008195275693665446,0.2948331818328093,0.11860619075524817,0.6340901246379798,7.0721364732110095,8.023810014357801,0.05608308262468457,50.870049297428714,1.3141613654382862,9.01334191102853e-06,1.3332542753617342,1.0650260588793365e-05,0.00025169998872871303,0.00029741138155173457
455.0,0.030087842585896293,0.0026455890686532487,0.5029015831249978,0.04421955236988533,0.08792883906848713,0.008341161314789569,4.765438087924638,0.0008772165259095231,0.3315770148521497,0.11072577829901177,0.6533513506354603,7.430455781709682,8.355640589127654,0.05445423305928755,50.870049297428714,1.3136194726134975,9.018645899169923e-06,1.3326141432032594,1.0650732807944224e-05,0.0002490805424365709,0.0002941561665475636
460.0,0.029197093565360287,0.0025138582452488797,0.48801320781806967,0.04201774479769768,0.08609960575772327,0.008340718241926504,4.764469785431111,0.000927278442669357,0.3688666393269735,0.10324196023884989,0.6732838851646804,7.819825413129557,8.720106278849034,0.05275165064395469,50.870049297428714,1.3130969591289534,9.023756744166149e-06,1.3319972330491685,1.0651189359942096e-05,0.0002465127643065541,0.0002909712890885901
465.0,0.02832914328186386,0.00238499763653492,0.4735059007421961,0.03986391127042849,0.08418883736811697,0.008339832808118564,4.76542520341455,0.0009614553197571723,0.40312631971997975,0.09617828875338143,0.6939120041723023,8.242327912644303,9.119417922895288,0.0509900965096212,50.870049297428714,1.3125928922886345,9.028683932481718e-06,1.331402407931674,1.0651630930482608e-05,0.00024399524399026896,0.0002878544987522922
470.00000000000006,0.027483896676278353,0.0022595659131098194,0.4593780730368213,0.037767389656939696,0.08221417580353789,0.008196758956971917,4.765153206071169,0.000977300742460636,0.4325170320504552,0.08955322069980107,0.7152527468264512,8.699871279323487,9.555606628660394,0.049185783620509876,50.870049297428714,1.312106395897814,9.03343636341024e-06,1.3308286011173918,1.06520581682814e-05,0.00024152661545498306,0.0002848036398900765
475.00000000000006,0.026661431748823558,0.00213809671935398,0.44563102843231095,0.03573709952675391,0.08019436988594297,0.008340283202481258,4.764597668473184,0.0009765481240216332,0.45673711351874413,0.08337583529138992,0.7373172144841724,9.194126913557987,10.030421701222279,0.0473559351888583,50.870049297428714,1.3116366461370745,9.0380223928984e-06,1.3302748108672635,1.0652471687421878e-05,0.00023910555581060762,0.00028181664670128703
480.00000000000006,0.025861957188682453,0.0020210882109021246,0.43226825505248784,0.033781367274714154,0.07814908191815353,0.008242446020813032,4.765013695983598,0.0009626137177150379,0.4762848610577811,0.07764261901847605,0.76011001208389,9.726410002870697,10.545164166757537,0.045518494772527764,50.870049297428714,1.3111828677886341,9.04244987354665e-06,1.3297400956543253,1.065287206953368e-05,0.0002367307841099009,0.0002788915386106575
485.00000000000006,0.02508573273047338,0.0019089898933456644,0.41929409421728486,0.03190770613720149,0.0760986300004178,0.008112586364135144,4.76508331319738,0.0009390614911304056,0.49191538122007644,0.07233311398212028,0.7836299940851482,10.29755718441772,11.100490207881847,0.04369176413989611,50.870049297428714,1.3107443307806055,9.046726191167527e-06,1.3292235697935326,1.0653259865814947e-05,0.00023440106013369294,0.00027602641592764716
490.0,0.024333010857108674,0.0018021949328283803,0.4067127660383955,0.030122687668011235,0.07406378698515581,0.008304144120397816,4.764882944663489,0.0009089997017764403,0.5043847839200437,0.06740578092167565,0.8078709497414939,10.907772646076157,11.696161549077825,0.04189408618750086,50.870049297428714,1.3103203470185554,9.050858298240087e-06,1.3287243994430122,1.065363559891134e-05,0.0002321151831708839,0.0002732194557678577
495.0,0.02360403143893228,0.001701038579859179,0.3945282798154353,0.02843191539325836,0.07206559541576874,0.008340481688406287,4.765074868025364,0.0008749552049501318,0.514365291481258,0.06279378829231402,0.8328209798424029,11.556429597751894,12.330722367593884,0.04014363353933742,50.870049297428714,1.309910267477067,9.054852744561411e-06,1.3282417989406083,1.0653999764662214e-05,0.00022987199080122428,0.0002704689082182642
500.0,0.022898942045319986,0.0016057916356525463,0.38274310208858553,0.026839915604885793,0.07012514519118287,0.008339428781505398,4.765437992534824,0.000838920863826069,0.522434446163469,0.058400262295057015,0.8584646641009379,12.241894997300857,13.0011665329679,0.0384580874902354,50.870049297428714,1.3095134795269132,9.058715705363512e-06,1.32777502744355,1.0654352833725016e-05,0.0002276703576874279,0.0002677730927294728
505.0,0.022217815555706708,0.0015166635379956553,0.3713584509971359,0.025350188939219823,0.06826339584073539,0.007990488757464886,4.764840671512504,0.0008024496203806143,0.5290887532254455,0.05409436115203617,0.8847824189517709,12.961300973307091,13.702530612982603,0.03685450624146262,50.870049297428714,1.3091294044760142,9.062453007135153e-06,1.327323385842525,1.0654695253087449e-05,0.00022550919438192891,0.00026513039471950554
510.0,0.021560632869379055,0.001433804620060009,0.3603740072832673,0.023965248131752503,0.06650104515699694,0.00834026875931726,4.765405341181083,0.0007667434005866685,0.534761424157343,0.04970882564721529,0.9117511860758571,13.71032867112656,14.427502897166503,0.03534915249264387,50.870049297428714,1.308757495304639,9.066070151362557e-06,1.326886213924524,1.0655027447475234e-05,0.00022338744615255148,0.00026253926237479057
515.0,0.020927255467227842,0.0013573050960302372,0.3497874556769799,0.022686601062490225,0.06485824661316826,0.00834043357004477,4.765419328839512,0.0007327256485297003,0.5398385747410301,0.045036896669505,0.93934594634193,14.483061066149963,15.166094915750524,0.03395732407458128,50.870049297428714,1.3083972345773014,9.069572336380706e-06,1.3264628877614921,1.0655349820664327e-05,0.00022130409183048418,0.0002599982036351718
520.0,0.020317449186497326,0.001287202750140683,0.33959488227782575,0.02151487927393106,0.06335454506740633,0.008340913615574763,4.765403014642111,0.0007010993324700853,0.5446689205670665,0.03983453713419749,0.9675393997917235,15.271823020152793,15.905407568577854,0.032693283574027565,50.870049297428714,1.3080481325155955,9.072964477507114e-06,1.3260528173042228,1.0655662756704357e-05,0.00021925814268321155,0.0002575057833507136
525.0,0.019730870004985007,0.0012234839008452064,0.3297905369457019,0.020449854086627698,0.062008613940292195,0.008332145437336624,4.765437501043635,0.0006723900367104907,0.5495699912732734,0.03382299401202343,0.9963033858231233,16.067177163199602,16.629641425558358,0.03157013350829797,50.870049297428714,1.3077097252177843,9.076251225612254e-06,1.3256554441630284,1.0655966621060118e-05,0.00021724864131442904,0.00025506062059901346
530.0,0.01916709418406871,0.001166089914329183,0.32036733712481136,0.019490545468923988,0.06083811678133312,0.008275600786280979,4.765192352068062,0.0006469801105743316,0.5548286651175781,0.026697109845183392,1.0256083891705259,16.857990408493578,17.32039489352805,0.03059976422350741,50.870049297428714,1.3073815730123683,9.079436984265471e-06,1.3252702395585934,1.0656261761677452e-05,0.00021527466059245183,0.0002526613861525714
535.0,0.018625599024229878,0.001114918484559229,0.3113165461829203,0.018635243432275392,0.05985946992141522,0.007874322849166449,4.76542348710728,0.0006251331256141306,0.5606985033181777,0.018136734690121226,1.0554255229928247,17.631721837470494,17.95741062978446,0.029792714051581588,50.870049297428714,1.3070632589341054,9.082525925581194e-06,1.324896702428075,1.065654850997845e-05,0.00021333530260818476,0.0002503068000865163
540.0,0.01810579691038283,0.0010698284643681053,0.3026283424601337,0.017881588780150764,0.059087620924026196,0.008340836100972582,4.765277635446147,0.0006070139945675537,0.5673937596398567,0.007823159381154715,1.0857258969876968,18.374845356926855,18.51972814187641,0.029158095403083357,50.870049297428714,1.3067543873120684,9.085522004878144e-06,1.3245343576729836,1.0656827181792456e-05,0.00021142969766335987,0.0002479956295177422
545.0,0.017607038219027864,0.001030641007098881,0.29429186786034506,0.017226592189980686,0.05853573975804011,0.007855842825059134,4.765315713183689,0.0005927031297115813,0.5750820369354046,-0.004541394130663817,1.1164815085116477,19.073501302395254,18.98727261398877,0.02870343788072407,50.870049297428714,1.3064545824603266,9.088428974253057e-06,1.3241827545367033,1.065709807822603e-05,0.00020955700328943868,0.0002457266864670884
550.0,0.017128630393651288,0.0009971419069540308,0.28629554668595664,0.016666673330793188,0.058214923437405745,0.008328575052107046,4.765437492482707,0.0005822070779633787,0.5838758494684538,-0.019210511925369017,1.147665174589129,19.71427783157921,19.3426947631627,0.028434507535498647,50.870049297428714,1.3061634874627197,9.091250395160911e-06,1.3238414651006658,1.0657361486477478e-05,0.0002077164032973296,0.00024349882583686138
555.0,0.016669828155387787,0.0009690801307564379,0.2786269220145366,0.01619763632241413,0.05813378048790656,0.008085343475257245,4.765246902625535,0.0005754645725450743,0.5938255818906143,-0.036370216576810915,1.179252263908246,20.2851466739474,19.573262864452413,0.02835500671724754,50.870049297428714,1.305880763043995,9.093989650084707e-06,1.3235100828892505,1.0657617680599394e-05,0.0002059071068578575,0.00024131094349650266
560.0,0.01622986344608327,0.0009461653376993289,0.2712731561804889,0.015814628279464463,0.058297800276789484,0.008338627835823842,4.765191588432086,0.0005723504780823147,0.604915922489855,-0.05611898686184047,1.2112198390644182,20.776424381601405,19.67242767156059,0.0284662375864044,50.870049297428714,1.3056060865202916,9.096649953370167e-06,1.323188221574413,1.0657866922213286e-05,0.00020412834761275464,0.0002391619744697351
565.0000000000001,0.015807959070215826,0.0009280647447816558,0.2642212587921876,0.015512086918853054,0.05870870114600979,0.007597831613356032,4.765412587101711,0.0005726756820811708,0.6170643646375159,-0.07844920426127011,1.2435465263976089,21.181639214004786,19.64083160366747,0.028766602728496456,50.870049297428714,1.3053391508225922,9.099234361293627e-06,1.3228755137718822,1.0658109461179062e-05,0.00020237938281580085,0.00023705089121696287
570.0000000000001,0.015403324122365007,0.0009143951479345398,0.2574580103046651,0.015283607197335316,0.05936349457237446,0.008339360648638716,4.76523793265736,0.0005761824634295902,0.6301241478928301,-0.10323516698908386,1.2762136558991146,21.498290575585763,19.486589277477666,0.029250885923828563,50.870049297428714,1.305079663587345,9.101745781425215e-06,1.3225716099215166,1.0658345536223432e-05,0.0002006594925036305,0.00023497670200716558
575.0000000000001,0.015015160254890796,0.0009047094491964593,0.25097006678038575,0.015121716120726995,0.060253066490034556,0.00809154646882948,4.765371044183395,0.000582535689114574,0.6438925664277829,-0.1302306008498752,1.3092056466596425,21.728448408118386,19.22479217230511,0.029909296019768404,50.870049297428714,1.3048273463089735,9.104186981343648e-06,1.322276177245091,1.0658575375529245e-05,0.00019896797869563154,0.0002329384493738834
580.0000000000001,0.014642678763212897,0.000898482880783424,0.24474424546020299,0.01501764248688595,0.06136055398829762,0.007770304462146882,4.765279985905471,0.000591309036234163,0.658119424288392,-0.15906785406876728,1.3425093119292828,21.879028539822496,18.876400085654016,0.03072619765252791,50.870049297428714,1.3045819335494573,9.106560596754024e-06,1.321988898775377,1.065879919728901e-05,0.00019730416462229462,0.00023093520865028917
585.0,0.014285120941914526,0.0008950908196572344,0.23876786500433192,0.014960946068538657,0.06265895985737957,0.008334023259643941,4.765392006236176,0.0006019650556916606,0.672518410949826,-0.18926464574796173,1.3761124369289284,21.96194191638594,18.46682485257389,0.03167842900283224,50.870049297428714,1.304343172200589,9.10886913905536e-06,1.321709472450943,1.065901721022498e-05,0.00019566739398131354,0.00022896608657866648
590.0000000000001,0.013941710407248556,0.0008937756667391726,0.2330279485895115,0.01493896401772672,0.06410803557320212,0.008326799859472267,4.7654080112978185,0.0006138252666407647,0.6867777782317889,-0.22023261620420626,1.410008673037846,21.99425798077715,18.02464357098975,0.03273296349391294,50.870049297428714,1.3041108207949004,9.111115002400489e-06,1.3214376102715806,1.0659229614077886e-05,0.00019405703022069913,0.00022703021998992442
595.0,0.013611725767063305,0.0008936161581028499,0.2275124385464656,0.0149362979194347,0.06565046735404848,0.008340786858865412,4.765379453924746,0.0006260385000767594,0.7005675696440419,-0.251282949022962,1.4441910546544618,21.998183910345045,17.580503216735963,0.03384430995317488,50.870049297428714,1.3038846488615765,9.113300470287305e-06,1.3211730375097077,1.0659436600066509e-05,0.00019247245584814123,0.00022512677454907635
